familyID	type	detail	Protein_names	Gene_names	Tax	TaxID	Rep_Tax	Rep_TaxID	UniProtKB	unirefID
Cluster_1380	UniRef90_PfamDomain	PF12844	XRE family transcriptional regulator	BN626_01391{ECO:0000313|EMBL:CDC73968.1}	Clostridiales	186802	Eubacterium rectale CAG:36	1263079	R6TKP8	UniRef90_R6TKP8
Cluster_1381	UniRef90_GO	GO:0000160	Uncharacterized protein	BN481_00841{ECO:0000313|EMBL:CCZ68016.1}	[Ruminococcus] gnavus CAG:126	1263106	[Ruminococcus] gnavus CAG:126	1263106	R5UA45	UniRef90_R5UA45
Cluster_1381	UniRef90_PfamDomain	PF00072	Uncharacterized protein	BN481_00841{ECO:0000313|EMBL:CCZ68016.1}	[Ruminococcus] gnavus CAG:126	1263106	[Ruminococcus] gnavus CAG:126	1263106	R5UA45	UniRef90_R5UA45
Cluster_1382	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL18_02760{ECO:0000313|EMBL:PLT57893.1},CDL25_11810	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NNZ6	UniRef90_A0A2N5NNZ6
Cluster_1383	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1384	UniRef90_PfamDomain	PF10387	Protein of uncharacterized function (DUF2442)	ERS852417_03089{ECO:0000313|EMBL:CUO78435.1},LD38_11525	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174I028	UniRef90_A0A174I028
Cluster_1384	UniRef90_uncharacterized	UniRef90_uncharacterized	Protein of uncharacterized function (DUF2442)	ERS852417_03089{ECO:0000313|EMBL:CUO78435.1},LD38_11525	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174I028	UniRef90_A0A174I028
Cluster_1385	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1386	UniRef90_PfamDomain	PF00936	BMC domain-containing protein	CDL18_07525{ECO:0000313|EMBL:PLT55566.1},CDL20_11230	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PGB8	UniRef90_A0A2N5PGB8
Cluster_1386	UniRef90_uncharacterized	UniRef90_uncharacterized	BMC domain-containing protein	CDL18_07525{ECO:0000313|EMBL:PLT55566.1},CDL20_11230	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PGB8	UniRef90_A0A2N5PGB8
Cluster_1387	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL18_12080{ECO:0000313|EMBL:PLT53528.1},CDL20_01255	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5Q3C9	UniRef90_A0A2N5Q3C9
Cluster_1388	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL25_11365{ECO:0000313|EMBL:PLT68349.1},CDL27_14995	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NZN7	UniRef90_A0A2N5NZN7
Cluster_1389	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_139	UniRef90_PfamDomain	PF00072;PF00486	DNA-binding response regulator	DWY38_11270{ECO:0000313|EMBL:RGR53537.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UYM9	UniRef90_A0A395UYM9
Cluster_139	UniRef90_uncharacterized	UniRef90_uncharacterized	DNA-binding response regulator	DWY38_11270{ECO:0000313|EMBL:RGR53537.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UYM9	UniRef90_A0A395UYM9
Cluster_1390	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1391	UniRef90_uncharacterized	UniRef90_uncharacterized	hypothetical protein	NA	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	NA	UniRef90_UPI000E52E905
Cluster_1392	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1393	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	BN626_01121{ECO:0000313|EMBL:CDC73321.1}	Clostridiales	186802	Eubacterium rectale CAG:36	1263079	R6TZL4	UniRef90_R6TZL4
Cluster_1394	UniRef90_GO	GO:0045892	Flagellar biosynthesis anti-sigma factor FlgM	flgM{ECO:0000313|EMBL:RGN25077.1};DXB72_04810{ECO:0000313|EMBL:RGN25077.1},ERS852497_00899	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174I7J5	UniRef90_A0A174I7J5
Cluster_1394	UniRef90_PfamDomain	PF04316	Flagellar biosynthesis anti-sigma factor FlgM	flgM{ECO:0000313|EMBL:RGN25077.1};DXB72_04810{ECO:0000313|EMBL:RGN25077.1},ERS852497_00899	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174I7J5	UniRef90_A0A174I7J5
Cluster_1395	UniRef90_GO	GO:0003677;GO:0030261	HU family DNA-binding protein	CDL18_04585{ECO:0000313|EMBL:PLT56941.1},CDL20_10175	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PQD4	UniRef90_A0A2N5PQD4
Cluster_1395	UniRef90_PfamDomain	PF00216	HU family DNA-binding protein	CDL18_04585{ECO:0000313|EMBL:PLT56941.1},CDL20_10175	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PQD4	UniRef90_A0A2N5PQD4
Cluster_1396	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DW001_13710{ECO:0000313|EMBL:RHL76481.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FCG2	UniRef90_A0A396FCG2
Cluster_1397	UniRef90_GO	GO:0003723;GO:0006109;GO:0006402	Carbon storage regulator	DXC13_16125{ECO:0000313|EMBL:RGM42416.1},ERS852417_02729	Bacteria	2	[Eubacterium] rectale	39491	A0A174GKB3	UniRef90_A0A174GKB3
Cluster_1397	UniRef90_PfamDomain	PF02599	Carbon storage regulator	DXC13_16125{ECO:0000313|EMBL:RGM42416.1},ERS852417_02729	Bacteria	2	[Eubacterium] rectale	39491	A0A174GKB3	UniRef90_A0A174GKB3
Cluster_1398	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1399	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_14	UniRef90_GO	GO:0008767;GO:0016021	UDP-galactopyranose mutase	EUBELI_00132{ECO:0000313|EMBL:ACR71168.1}	Bacteria	2	Eubacterium eligens (strain ATCC 27750 / VPI C15-48)	515620	C4Z1X8	UniRef90_C4Z1X8
Cluster_14	UniRef90_KEGG-KOs	K01854	UDP-galactopyranose mutase	EUBELI_00132{ECO:0000313|EMBL:ACR71168.1}	Bacteria	2	Eubacterium eligens (strain ATCC 27750 / VPI C15-48)	515620	C4Z1X8	UniRef90_C4Z1X8
Cluster_14	UniRef90_PfamDomain	PF03275	UDP-galactopyranose mutase	EUBELI_00132{ECO:0000313|EMBL:ACR71168.1}	Bacteria	2	Eubacterium eligens (strain ATCC 27750 / VPI C15-48)	515620	C4Z1X8	UniRef90_C4Z1X8
Cluster_14	UniRef90_eggNOG	COG0562;ENOG4105D5D	UDP-galactopyranose mutase	EUBELI_00132{ECO:0000313|EMBL:ACR71168.1}	Bacteria	2	Eubacterium eligens (strain ATCC 27750 / VPI C15-48)	515620	C4Z1X8	UniRef90_C4Z1X8
Cluster_140	UniRef90_GO	GO:0000160;GO:0003677;GO:0006355	Uncharacterized protein	RUMGNA_03130{ECO:0000313|EMBL:EDN76450.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6B7	UniRef90_A7B6B7
Cluster_140	UniRef90_PfamDomain	PF00072;PF00486	Uncharacterized protein	RUMGNA_03130{ECO:0000313|EMBL:EDN76450.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6B7	UniRef90_A7B6B7
Cluster_140	UniRef90_eggNOG	COG0745;ENOG4105DPZ	Uncharacterized protein	RUMGNA_03130{ECO:0000313|EMBL:EDN76450.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6B7	UniRef90_A7B6B7
Cluster_1400	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1401	UniRef90_PfamDomain	PF09084	Uncharacterized protein	RUMGNA_03783{ECO:0000313|EMBL:EDN76160.1}	Ruminococcus gnavus	33038	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B867	UniRef90_A7B867
Cluster_1401	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	RUMGNA_03783{ECO:0000313|EMBL:EDN76160.1}	Ruminococcus gnavus	33038	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B867	UniRef90_A7B867
Cluster_1402	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	SAMEA3545352_01906{ECO:0000313|EMBL:SCI60302.1}	uncultured Ruminococcus sp.	165186	uncultured Ruminococcus sp.	165186	A0A1C5ZLE9	UniRef90_A0A1C5ZLE9
Cluster_1403	UniRef90_GO	GO:0016021	Uncharacterized protein	DXB72_04960{ECO:0000313|EMBL:RGN25105.1},DXB99_14720	Clostridiales	186802	[Eubacterium] rectale	39491	A0A2U2EFK8	UniRef90_A0A2U2EFK8
Cluster_1404	UniRef90_uncharacterized	UniRef90_uncharacterized	DUF1294 domain-containing protein	DXC31_09715{ECO:0000313|EMBL:RGM22717.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A3E4V5U8	UniRef90_A0A3E4V5U8
Cluster_1405	UniRef90_GO	GO:0008643	Catabolite repression HPr	crh{ECO:0000313|EMBL:CUO94096.1};DXB72_03560{ECO:0000313|EMBL:RGN25587.1},DXB99_17505	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174J737	UniRef90_A0A174J737
Cluster_1405	UniRef90_PfamDomain	PF00381	Catabolite repression HPr	crh{ECO:0000313|EMBL:CUO94096.1};DXB72_03560{ECO:0000313|EMBL:RGN25587.1},DXB99_17505	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174J737	UniRef90_A0A174J737
Cluster_1406	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1407	UniRef90_uncharacterized	UniRef90_uncharacterized	Glyoxalase	DXB72_15010{ECO:0000313|EMBL:RGN19601.1},DXD13_13590	Clostridiales	186802	[Eubacterium] rectale	39491	A0A2U2ELD1	UniRef90_A0A2U2ELD1
Cluster_1408	UniRef90_PfamDomain	PF13711	DUF4160 domain-containing protein	DXB72_11780{ECO:0000313|EMBL:RGN21741.1},DXD95_03450	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WQ63	UniRef90_A0A0M6WQ63
Cluster_1408	UniRef90_uncharacterized	UniRef90_uncharacterized	DUF4160 domain-containing protein	DXB72_11780{ECO:0000313|EMBL:RGN21741.1},DXD95_03450	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WQ63	UniRef90_A0A0M6WQ63
Cluster_1409	UniRef90_PfamDomain	PF01649	30S ribosomal protein S20	rpsT{ECO:0000256|HAMAP-Rule:MF_00500};DW001_01100{ECO:0000313|EMBL:RHL83312.1},DW951_00170	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FK90	UniRef90_A0A396FK90
Cluster_1409	UniRef90_uncharacterized	UniRef90_uncharacterized	30S ribosomal protein S20	rpsT{ECO:0000256|HAMAP-Rule:MF_00500};DW001_01100{ECO:0000313|EMBL:RHL83312.1},DW951_00170	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FK90	UniRef90_A0A396FK90
Cluster_141	UniRef90_GO	GO:0005524;GO:0005737;GO:0033862;GO:0044210	Uridylate kinase	pyrH{ECO:0000256|HAMAP-Rule:MF_01220,;DXD95_00790{ECO:0000313|EMBL:RGI70872.1},ERS852417_00047	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WIZ1	UniRef90_A0A0M6WIZ1
Cluster_141	UniRef90_PfamDomain	PF00696	Uridylate kinase	pyrH{ECO:0000256|HAMAP-Rule:MF_01220,;DXD95_00790{ECO:0000313|EMBL:RGI70872.1},ERS852417_00047	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WIZ1	UniRef90_A0A0M6WIZ1
Cluster_1410	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	ERS852497_01022{ECO:0000313|EMBL:CUO84718.1},	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174IH63	UniRef90_A0A174IH63
Cluster_1411	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1412	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1413	UniRef90_uncharacterized	UniRef90_uncharacterized	Sporulation protein YqfC	yqfC{ECO:0000313|EMBL:RGM52708.1};DXB99_01125{ECO:0000313|EMBL:RGM75162.1},DXC13_00455	Clostridiales	186802	[Eubacterium] rectale	39491	A0A3E4XE17	UniRef90_A0A3E4XE17
Cluster_1414	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	ERS852577_05499{ECO:0000313|EMBL:CUN33524.1}	Clostridia	186801	[Ruminococcus] torques	33039	A0A173W2I8	UniRef90_A0A173W2I8
Cluster_1415	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1416	UniRef90_PfamDomain	PF00381	HPr family phosphocarrier protein	CDL18_00825{ECO:0000313|EMBL:PLT58157.1},CDL23_00005	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PVD8	UniRef90_A0A2N5PVD8
Cluster_1416	UniRef90_uncharacterized	UniRef90_uncharacterized	HPr family phosphocarrier protein	CDL18_00825{ECO:0000313|EMBL:PLT58157.1},CDL23_00005	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PVD8	UniRef90_A0A2N5PVD8
Cluster_1417	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1418	UniRef90_PfamDomain	PF11823	Protein of uncharacterized function (DUF3343)	ERS852580_01684{ECO:0000313|EMBL:CUN03762.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A173TLM1	UniRef90_A0A173TLM1
Cluster_1418	UniRef90_uncharacterized	UniRef90_uncharacterized	Protein of uncharacterized function (DUF3343)	ERS852580_01684{ECO:0000313|EMBL:CUN03762.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A173TLM1	UniRef90_A0A173TLM1
Cluster_1419	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_142	UniRef90_GO	GO:0003824;GO:0051536	Radical SAM protein	CDL18_10830{ECO:0000313|EMBL:PLT53931.1},CDL20_00890	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PAU2	UniRef90_A0A2N5PAU2
Cluster_1420	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1421	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1422	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DQQ01_14695{ECO:0000313|EMBL:AWY99159.1}	Blautia sp. N6H1-15	1912897	Blautia sp. N6H1-15	1912897	A0A2Z4UE12	UniRef90_A0A2Z4UE12
Cluster_1423	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL25_12550{ECO:0000313|EMBL:PLT68075.1},CDL27_15155	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NYZ9	UniRef90_A0A2N5NYZ9
Cluster_1424	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DW951_12770{ECO:0000313|EMBL:RHA01938.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395ZCP9	UniRef90_A0A395ZCP9
Cluster_1425	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1426	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1427	UniRef90_eggNOG	ENOG4107445;ENOG410Z811	Uncharacterized protein	BACPEC_01243{ECO:0000313|EMBL:EEC58255.1}	Firmicutes	1239	[Bacteroides] pectinophilus ATCC 43243	483218	B7ARD3	UniRef90_B7ARD3
Cluster_1427	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	BACPEC_01243{ECO:0000313|EMBL:EEC58255.1}	Firmicutes	1239	[Bacteroides] pectinophilus ATCC 43243	483218	B7ARD3	UniRef90_B7ARD3
Cluster_1428	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL25_01155{ECO:0000313|EMBL:PLT70978.1},CDL27_15395	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5P759	UniRef90_A0A2N5P759
Cluster_1429	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	RUMGNA_01540{ECO:0000313|EMBL:EDN78236.1}	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B1W4	UniRef90_A7B1W4
Cluster_143	UniRef90_uncharacterized	UniRef90_uncharacterized	Hydrogenase accessory protein HypB	hypB{ECO:0000313|EMBL:RGM21408.1};DXC31_11260{ECO:0000313|EMBL:RGM21408.1},DXD36_05055	Clostridiales	186802	Ruminococcus gnavus	33038	A0A3E4V1Q2	UniRef90_A0A3E4V1Q2
Cluster_1430	UniRef90_eggNOG	ENOG4106WUY;ENOG410YRVK	Uncharacterized protein	RUMGNA_00424{ECO:0000313|EMBL:EDN79223.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AYQ9	UniRef90_A7AYQ9
Cluster_1430	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	RUMGNA_00424{ECO:0000313|EMBL:EDN79223.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AYQ9	UniRef90_A7AYQ9
Cluster_1431	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1432	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1433	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1434	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1435	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1436	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1437	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1438	UniRef90_GO	GO:0016021	Uncharacterized protein	RUMGNA_03115{ECO:0000313|EMBL:EDN76654.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B6A2	UniRef90_A7B6A2
Cluster_1439	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_144	UniRef90_PfamDomain	PF00119	ATP synthase subunit a	atpB{ECO:0000256|HAMAP-Rule:MF_01393};DW001_12210{ECO:0000313|EMBL:RHL77176.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FIZ3	UniRef90_A0A396FIZ3
Cluster_144	UniRef90_uncharacterized	UniRef90_uncharacterized	ATP synthase subunit a	atpB{ECO:0000256|HAMAP-Rule:MF_01393};DW001_12210{ECO:0000313|EMBL:RHL77176.1}	Clostridiales	186802	[Eubacterium] rectale	39491	A0A396FIZ3	UniRef90_A0A396FIZ3
Cluster_1440	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1441	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1442	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	HMPREF1215_01938{ECO:0000313|EMBL:EPD57365.1}	root	1	Coprococcus sp. HPP0074	1078090	S2Y554	UniRef90_S2Y554
Cluster_1443	UniRef90_uncharacterized	UniRef90_uncharacterized	Acyl carrier protein	DXB72_03500{ECO:0000313|EMBL:RGN25575.1},DXB99_17575	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WP24	UniRef90_A0A0M6WP24
Cluster_1444	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1445	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL24_00280{ECO:0000313|EMBL:PLT79894.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PVX0	UniRef90_A0A2N5PVX0
Cluster_1446	UniRef90_uncharacterized	UniRef90_uncharacterized	Acyl carrier protein	DXB72_09715{ECO:0000313|EMBL:RGN22365.1},DXD95_04395	Clostridiales	186802	[Eubacterium] rectale	39491	A0A2U2EEZ2	UniRef90_A0A2U2EEZ2
Cluster_1447	UniRef90_GO	GO:0016021	Uncharacterized protein	RUMGNA_00422{ECO:0000313|EMBL:EDN79221.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AYQ7	UniRef90_A7AYQ7
Cluster_1448	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1449	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DW951_13030{ECO:0000313|EMBL:RHA01880.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A395ZEM4	UniRef90_A0A395ZEM4
Cluster_145	UniRef90_GO	GO:0003677;GO:0003700	FadR family transcriptional regulator	CDL23_08275{ECO:0000313|EMBL:PLT75384.1},CDL24_09060	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PJT8	UniRef90_A0A2N5PJT8
Cluster_145	UniRef90_PfamDomain	PF00392;PF07729	FadR family transcriptional regulator	CDL23_08275{ECO:0000313|EMBL:PLT75384.1},CDL24_09060	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PJT8	UniRef90_A0A2N5PJT8
Cluster_1450	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1451	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL18_04005{ECO:0000313|EMBL:PLT56834.1},CDL20_13120	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5NSH2	UniRef90_A0A2N5NSH2
Cluster_1452	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1453	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	BN450_02472{ECO:0000313|EMBL:CDF46039.1}	Clostridiales	186802	Roseburia sp. CAG:100	1262940	R7R5Q6	UniRef90_R7R5Q6
Cluster_1454	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1455	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	CDL24_00280{ECO:0000313|EMBL:PLT79894.1}	Clostridiales	186802	Ruminococcus gnavus	33038	A0A2N5PVX0	UniRef90_A0A2N5PVX0
Cluster_1456	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1457	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DWY38_12665{ECO:0000313|EMBL:RGR52972.1},DXC13_10560	Clostridiales	186802	[Eubacterium] rectale	39491	A0A395UVK3	UniRef90_A0A395UVK3
Cluster_1458	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1459	UniRef90_uncharacterized	UniRef90_uncharacterized	Uncharacterized protein	DXB72_12910{ECO:0000313|EMBL:RGN21246.1}	[Eubacterium] rectale	39491	[Eubacterium] rectale	39491	A0A3E5AKM7	UniRef90_A0A3E5AKM7
Cluster_146	UniRef90_PfamDomain	PF01987	TIGR00266 family protein	RUMGNA_02942{ECO:0000313|EMBL:EDN76683.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B5U6	UniRef90_A7B5U6
Cluster_146	UniRef90_eggNOG	COG2013;ENOG4105ECD	TIGR00266 family protein	RUMGNA_02942{ECO:0000313|EMBL:EDN76683.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B5U6	UniRef90_A7B5U6
Cluster_146	UniRef90_uncharacterized	UniRef90_uncharacterized	TIGR00266 family protein	RUMGNA_02942{ECO:0000313|EMBL:EDN76683.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7B5U6	UniRef90_A7B5U6
Cluster_1460	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1461	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1462	UniRef90_GO	GO:0005737;GO:0006308;GO:0008855;GO:0009318	Exodeoxyribonuclease 7 small subunit	xseB{ECO:0000256|HAMAP-Rule:MF_00337,;RUMGNA_00271{ECO:0000313|EMBL:EDN79274.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AYA6	UniRef90_A7AYA6
Cluster_1462	UniRef90_PfamDomain	PF02609	Exodeoxyribonuclease 7 small subunit	xseB{ECO:0000256|HAMAP-Rule:MF_00337,;RUMGNA_00271{ECO:0000313|EMBL:EDN79274.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AYA6	UniRef90_A7AYA6
Cluster_1462	UniRef90_eggNOG	COG1722;ENOG41067QG	Exodeoxyribonuclease 7 small subunit	xseB{ECO:0000256|HAMAP-Rule:MF_00337,;RUMGNA_00271{ECO:0000313|EMBL:EDN79274.1}	Clostridiales	186802	Ruminococcus gnavus (strain ATCC 29149 / VPI C7-9)	411470	A7AYA6	UniRef90_A7AYA6
Cluster_1463	UniRef90_GO	GO:0003723	RNA-binding S4 domain-containing protein	DXD95_13230{ECO:0000313|EMBL:RGI65909.1},LD38_14360	Clostridiales	186802	[Eubacterium] rectale	39491	A0A0M6WCA7	UniRef90_A0A0M6WCA7
Cluster_1464	UniRef90_PfamDomain	PF02604	Antitoxin	DXD95_11420{ECO:0000313|EMBL:RGI66761.1},ERS852417_01600	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174CFA8	UniRef90_A0A174CFA8
Cluster_1464	UniRef90_uncharacterized	UniRef90_uncharacterized	Antitoxin	DXD95_11420{ECO:0000313|EMBL:RGI66761.1},ERS852417_01600	Clostridiales	186802	[Eubacterium] rectale	39491	A0A174CFA8	UniRef90_A0A174CFA8
Cluster_1465	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
Cluster_1466	UniRef90_unknown	UniRef90_unknown	UniRef90_unknown	NA	NA	NA	NA	NA	NA	NA
